Date,Open,High,Low,Close,Adj Close,Volume,R3,S3
27/01/21,137.440002,139.139999,133,134.320007,121.4478,71178352,136.0085067,132.6315073
28/01/21,132.800003,137.139999,130.179993,136.580002,123.491226,51994502,138.4940037,134.6660004
29/01/21,135.080002,135.839996,132.660004,133.539993,120.742554,35497911,134.4144908,132.6654952
01/02/21,135.199997,137.240005,133.080002,134.839996,121.917969,29645822,135.9839968,133.6959952
02/02/21,136.300003,140.740005,135.679993,140.179993,126.746216,34967416,141.5714963,138.7884897
03/02/21,142.139999,145.399994,139.360001,141.800003,128.210968,44305349,143.4610011,140.1390049
04/02/21,142.360001,147.539993,140.100006,145.779999,131.80957,55719232,147.8259954,143.7340026
05/02/21,148.919998,149.100006,145.399994,147.220001,133.111572,61896323,148.2375043,146.2024977
08/02/21,147.440002,149.720001,146.679993,147.479996,133.346649,43942144,148.3159982,146.6439938
09/02/21,147.240005,148.580002,146.220001,147.699997,133.545578,22036215,148.3489973,147.0509967
10/02/21,147,148.960007,146.251999,147.679993,133.527466,30458652,148.4246952,146.9352908
11/02/21,146,147.820007,144.339996,145.960007,131.972321,23145752,146.91701,145.003004
12/02/21,144.320007,147.279999,143.979996,145.899994,131.91806,29981925,146.8074948,144.9924932
15/02/21,148.339996,154.899994,148.039993,153.960007,139.205658,109807959,155.8465073,152.0735067
16/02/21,154.740005,156.479996,152.572998,155.559998,140.652344,38397229,156.6344225,154.4855736
17/02/21,155.559998,156.740005,152.880005,154.360001,139.567307,33211246,155.421501,153.298501
18/02/21,151.520004,155.240005,145.080002,147.5,133.364731,91617217,150.2940008,144.7059992
19/02/21,148.440002,154.481003,145.600006,153.639999,138.916321,60807468,156.0822732,151.1977248
22/02/21,152.119995,154.725006,149.151993,154.259995,139.476898,30215704,155.7925736,152.7274164
23/02/21,154.300003,160,153.399994,159.179993,143.9254,68232394,160.9949947,157.3649914
24/02/21,158.580002,165.259995,157.582993,164.580002,148.807922,83564176,166.6911776,162.4688265
25/02/21,164.699997,165.800003,162.380005,162.539993,147.861816,53517314,163.4804925,161.5994936
26/02/21,159.139999,164.720001,157.759995,159.600006,145.187332,81184844,161.5140077,157.6860044
01/03/21,162,164.279999,160.279999,161.339996,146.770187,47114977,162.439996,160.239996
02/03/21,160.679993,164.039993,159.740005,162.220001,147.57074,31296043,163.4024977,161.0375043
03/03/21,163.779999,170.339996,111.827003,170.339996,154.957443,86451554,186.4310691,154.2489229
04/03/21,170.940002,171.179993,165.619995,166.660004,151.609787,43262872,168.1890035,165.1310046
05/03/21,166.059998,176.179993,164.660004,171.580002,156.08548,92300565,174.747999,168.412005
08/03/21,173.479996,178.179993,173.110992,177.919998,161.852951,84993372,179.3139733,176.5260227
09/03/21,175.779999,177,171.820007,175.779999,159.906204,98181786,177.2044971,174.3555009
10/03/21,173.199997,176.600006,172.5,174,158.286957,42147591,175.1275017,172.8724984
11/03/21,173.259995,174.339996,170.559998,174.259995,158.523468,101975567,175.2994945,173.2204956
12/03/21,176.020004,180.720001,174.639999,180.600006,164.290939,83424067,182.2720066,178.9280055
